time_stamp,tag19_X,tag19_Y,tag20_X,tag20_Y,tag19_score,tag20_score,chosen_X,chosen_Y,periodID,dayID
1653316701,3631,3244,3798,3099,82.94791836,90.69672373,3718.226146,3168.264724,2,1
1653316702,3186,2452,3775,1864,96.40600908,85.84352354,3463.431907,2175.039115,2,1
1653316703,2910,1504,3775,1864,92.84474514,94.80614051,3347.020647,1685.881426,2,1
1653316704,3092,1200,3395,2154,93.6413621,93.91535557,3243.72132,1677.696829,2,1
1653316705,3407,1297,3442,1741,90.91258895,89.04762843,3424.318644,1516.699374,2,1
1653316706,3407,1297,3442,1741,87.07989876,88.86298017,3424.677353,1521.249844,2,1
1653316707,3407,1297,3442,1741,85.17732707,91.24968503,3425.102324,1526.640913,2,1
1653316708,3407,1297,3442,1741,87.54843596,88.90321121,3424.634363,1520.70449,2,1
1653316709,3407,1297,3442,1741,91.67811271,90.24151254,3424.361804,1517.246889,2,1
1653316710,3407,1297,3442,1741,91.66486516,91.16429688,3424.452087,1518.392186,2,1
1653316711,3120,1176,3442,1741,92.83379222,89.52618776,3278.079818,1453.376078,2,1
1653316712,3120,1176,3442,1741,92.20611612,90.82667285,3279.786609,1456.370913,2,1
1653316713,3120,1176,3442,1741,89.68610198,88.25849287,3279.708334,1456.233567,2,1
1653316714,3120,1176,3442,1741,96.02732702,89.84205277,3275.642317,1449.099097,2,1
1653316715,3120,1176,3442,1741,91.54639749,89.31649004,3279.014987,1455.016981,2,1
1653316716,3120,1176,3442,1741,92.26055814,85.36100563,3274.746097,1447.526537,2,1
1653316717,3120,1176,3117,1782,90.28046606,86.20051882,3118.534678,1471.995143,2,1
1653316718,2984,1700,2605,1887,89.38365524,94.37088672,2789.356833,1796.037658,2,1
1653316719,2984,1700,2223,2000,96.1981454,96.9875267,2601.945228,1850.612919,2,1
1653316720,2984,1700,1869,2767,84.38641559,89.2163676,2410.989314,2248.342961,2,1
1653316721,2644,1565,1869,2767,74.40298145,84.72347148,2231.36785,2204.979154,2,1
1653316722,2588,1980,-414,3366,82.617528,76.62517812,1143.483072,2646.922206,2,1
1653316723,2580,3066,-291,4018,94.66500402,95.17018355,1140.679922,3543.266706,2,1
1653316724,2294,3853,-367,4890,89.9249182,79.56954589,1044.787745,4339.821912,2,1
1653316725,2567,4472,1987,5899,92.26200576,73.55601141,2309.715012,5105.00979,2,1
1653316726,2685,4748,2241,6707,91.64613156,90.28741883,2464.657936,5720.184916,2,1
1653316727,2576,5229,2241,6707,91.16060833,90.92045208,2408.720925,5967.025294,2,1
1653316728,3155,4789,1840,5487,85.18324125,85.72261581,2495.424947,5139.101435,2,1
1653316729,3155,4789,1840,5487,89.89013005,88.78767665,2501.556817,5135.846648,2,1
1653316730,2862,5004,2316,6165,93.14446242,90.60036442,2592.779909,5576.462501,2,1
1653316731,2862,5004,2325,6711,89.10443064,91.18296661,2590.40446,5867.340014,2,1
1653316732,2862,5004,2325,6711,93.08010409,89.96035302,2598.076328,5842.952902,2,1
1653316733,2862,5004,2487,6978,94.39129467,87.82497802,2681.25672,5955.432625,2,1
1653316734,2528,5343,2190,6398,87.76248062,83.71282723,2362.991195,5858.042275,2,1
1653316735,2528,5343,1828,6339,88.93485049,82.13301307,2191.916367,5821.198998,2,1
1653316736,2225,5268,1334,6078,88.57150945,94.51172214,1765.045565,5686.140396,2,1
1653316737,1638,5652,916,6029,90.02015734,94.08477362,1269.029945,5844.661649,2,1
1653316738,914,5900,400,5967,90.6472775,91.6711195,655.5567699,5933.688125,2,1
1653316739,804,6390,-137,6616,83.38653523,77.18387362,351.6749073,6498.634932,2,1
1653316740,592,6667,-137,6616,87.35125847,87.99604561,226.1596605,6641.406231,2,1
1653316741,530,7040,-137,6616,87.04919601,89.39647385,192.0634096,6825.179739,2,1
1653316742,328,6568,-545,6609,86.29455947,85.93169963,-107.5803474,6588.456809,2,1
1653316743,328,6568,-545,6609,89.05093465,87.27261414,-104.0976561,6588.293246,2,1
1653316744,363,7345,-24,6739,91.61401127,88.88906785,172.4211499,7046.574204,2,1
1653316745,434,6945,-24,6739,92.31373363,85.48070481,213.8009705,6845.958515,2,1
1653316746,895,6584,-268,6560,84.39687379,88.40626124,300.0080063,6571.721575,2,1
1653316747,895,6584,-268,6560,82.85748734,90.04480903,289.3278077,6571.501176,2,1
1653316748,895,6584,-268,6560,83.26595421,88.49499088,295.7969953,6571.634676,2,1
1653316749,895,6584,-268,6560,83.38647473,90.13547579,290.8830106,6571.533269,2,1
1653316750,557,6959,-268,6560,87.01425387,91.30511465,134.5741008,6754.699474,2,1
1653316751,267,7573,-268,6560,89.82514268,86.99735458,3.777924639,7074.60007,2,1
1653316752,326,6903,211,5617,85.94887817,88.81046953,267.5584681,6249.471217,2,1
1653316753,-132,6992,635,5290,87.42395901,90.64670599,258.4406349,6125.598487,2,1
1653316754,-448,6817,635,5290,86.51824219,90.33904475,105.1984978,6037.005442,2,1
1653316755,-74,7045,635,5290,87.34303575,83.8965194,273.3650244,6185.161329,2,1
1653316756,-456,6984,761,5679,83.7172416,90.43453694,175.9707578,6306.332096,2,1
1653316757,-1234,6428,761,5679,94.95957465,89.68385201,-265.0010598,6064.200398,2,1
1653316758,-577,6714,761,5679,89.84243546,85.64067636,75.98149653,6208.890995,2,1
1653316759,-577,6714,761,5679,90.34427349,86.70494923,78.24841219,6207.137439,2,1
1653316760,-577,6714,1069,5608,87.21601803,87.86300347,249.0413068,6158.956449,2,1
1653316761,-326,7105,1093,5246,85.35163872,89.95467894,402.1294315,6151.094001,2,1
1653316762,-877,7243,1093,5246,87.13530191,89.73332806,122.4686809,6229.833017,2,1
1653316763,-1205,7260,819,5473,86.25368363,92.51636637,-157.5475574,6335.198856,2,1
1653316764,-1574,6639,819,5473,93.36262492,90.63412348,-395.2429873,6064.64535,2,1
1653316766,-1448,6891,819,5473,87.93766303,91.48648454,-292.0805585,6167.976723,2,1
1653316767,-808,6756,819,5473,87.17008551,93.54327841,34.18959057,6091.876309,2,1
1653316768,-548,5778,819,5473,87.7101837,91.61137215,150.3697255,5622.182322,2,1
1653316769,-548,5778,618,5718,87.35097314,85.82492817,29.8625403,5748.264363,2,1
1653316770,-771,6199,618,5718,83.19105857,89.91863342,-49.50959478,5949.153431,2,1
1653316772,524,5930,1794,5621,79.38303442,87.62703522,1190.345059,5767.873525,2,1
1653316773,997,6943,3298,4825,87.1542156,92.21591188,2179.966284,5854.11578,2,1
1653316784,4772,4014,5477,2842,58.02900231,89.30028168,5199.319654,3303.618959,2,1
1653316785,4641,4618,4982,2625,69.32962529,91.41338509,4834.924229,3484.595343,2,1
1653316786,3948,3948,4616,2030,81.43982125,88.54056584,4295.952484,2948.938825,2,1
1653316787,3776,3199,4582,2385,90.02580059,87.12039018,4172.390316,2798.675289,2,1
1653316788,4180,2091,4560,2024,90.61273057,91.13052755,4370.541321,2057.404557,2,1
1653316789,4180,2091,4377,1777,96.4699597,88.03147194,4273.994934,1941.180663,2,1
1653316790,3572,2504,4377,1777,82.23145236,87.9480632,3988.020639,2128.289435,2,1
1653316791,4062,2269,4377,1777,95.74753629,86.16450884,4211.202986,2035.959146,2,1
1653316792,4062,2269,4377,1777,95.38123797,86.30982685,4211.636392,2035.282206,2,1
1653316793,4334,2091,4029,1830,93.60840632,91.03498492,4183.625431,1962.318811,2,1
1653316794,3504,2774,4380,1912,83.24834594,92.80088986,3965.76616,2319.613665,2,1
1653316795,3504,2774,4380,1912,83.19008591,89.01746976,3956.821615,2328.41526,2,1
1653316796,3933,2431,4380,1912,92.4111531,85.71682699,4148.100523,2181.252413,2,1
1653316797,3664,2730,4380,1912,82.30891495,88.0120818,4033.987563,2307.304711,2,1
1653316798,3882,2423,4380,1912,87.0676252,91.12872506,4136.674717,2161.677148,2,1
1653316799,3882,2423,4380,1912,90.2812848,82.10119214,4119.184164,2179.624281,2,1
1653316800,4158,2067,4380,1912,92.56253296,87.26007603,4265.726926,1991.785254,2,1
1653316801,3771,2359,4380,1912,88.90028672,85.0337356,4068.730969,2140.468402,2,1
1653316802,4210,2086,4380,1912,95.13659644,86.82122878,4291.115549,2002.97585,2,1
1653316803,4210,2086,3820,1642,95.2814337,82.21748369,4029.352033,1880.339237,2,1
1653316804,4210,2086,4072,1869,95.67138832,94.00318367,4141.606861,1978.454267,2,1
1653316805,4210,2086,4072,1869,96.28902508,88.05869092,4144.080554,1982.344059,2,1
1653316806,4210,2086,4371,1769,94.24957763,88.79155408,4288.099606,1932.226242,2,1
1653316807,4435,2568,4220,2198,84.23950875,93.42559913,4321.941763,2373.434662,2,1
1653316808,4435,2568,3836,2481,95.55211557,96.04717331,4134.726146,2524.387604,2,1
1653316809,4550,3124,3308,3026,93.95319688,91.92366805,3935.780496,3075.535015,2,1
1653316810,4144,3273,3071,3461,95.95464284,93.84441785,3613.464917,3365.954889,2,1
1653316811,2687,3759,2787,3193,93.78109591,95.48255176,2737.449494,3473.455866,2,1
1653316812,1920,4521,2787,3193,72.2830211,90.33258421,2401.61645,3783.29914,2,1
1653316813,2384,4192,2787,3193,93.56138691,92.72650303,2584.59694,3694.738602,2,1
1653316814,1253,5248,2717,3535,56.1421801,91.27329821,2159.445579,4187.384374,2,1
1653316815,623,6464,3089,3268,68.88887931,92.04524388,2033.41295,4636.068213,2,1
1653316816,1841,5924,3089,3268,86.22556673,89.14871075,2475.400852,4573.864854,2,1
1653316817,1676,6996,3089,3268,85.05509105,89.80103424,2401.675816,5081.407331,2,1
1653316818,1627,6412,2629,3650,70.70127586,90.67710233,2190.015055,4860.056304,2,1
1653316819,2857,4936,2629,3650,86.87019137,91.14286882,2740.263767,4277.566685,2,1
1653316820,2729,4650,2629,3650,95.87859663,90.83846796,2680.34967,4163.496701,2,1
1653316821,2729,4650,2629,3650,87.73186625,89.40436134,2678.527907,4145.279071,2,1
1653316822,2703,4211,492,3086,96.48076928,69.14666768,1779.944708,3741.331432,2,1
1653316823,3188,4547,808,2766,84.08332337,77.60151797,2045.70607,3692.199375,2,1
1653316824,2422,3342,808,2766,94.65202462,93.29587427,1620.822961,3056.078083,2,1
1653316825,1678,3019,1170,2994,93.70709732,88.57606717,1431.149764,3006.851858,2,1
1653316826,1283,2990,1170,2994,95.03424827,90.6593866,1227.831116,2991.952881,2,1
1653316827,1287,2650,1170,2994,92.74969334,89.43442499,1229.564545,2818.870056,2,1
1653316828,1287,2650,1170,2994,90.08999164,75.53940696,1233.63924,2806.889756,2,1
1653316829,1420,2256,686,3332,87.67030263,92.48775353,1043.18637,2808.386193,2,1
1653316830,1420,2256,686,3332,90.0885782,84.28278076,1065.219482,2776.086972,2,1
1653316831,1420,2256,686,3332,89.76813237,88.1508346,1056.33606,2789.109537,2,1
1653316832,1420,2256,183,3147,88.72013067,77.16418973,844.5863475,2670.465291,2,1
1653316833,1416,2633,592,3136,90.89379346,91.43266628,1002.782318,2885.243318,2,1
1653316834,1416,2633,592,3136,87.66687001,89.81996466,999.0020237,2887.550949,2,1
1653316836,1416,2633,592,3136,88.42325505,91.22614556,997.5719747,2888.423904,2,1
1653316837,1416,2633,335,3340,89.25134382,77.160932,914.7691438,2960.817035,2,1
1653316838,1416,2633,335,3340,91.76798788,82.82421864,903.1879901,2968.391389,2,1
1653316839,1416,2633,877,2669,91.44298444,90.43238294,1147.997493,2650.899982,2,1
1653316840,1137,2793,877,2669,89.85278497,89.48677719,1007.265312,2731.126534,2,1
1653316841,1137,2793,877,2669,89.50764247,91.63921448,1005.470278,2730.27044,2,1
1653316842,2150,3246,622,2244,73.8579376,81.72030597,1347.390171,2719.681251,2,1
1653316843,1446,2319,1513,2024,98.41976709,90.3475138,1478.06744,2177.807541,2,1
1653316844,1446,2319,1513,2024,92.63946655,88.66279589,1478.765213,2174.735254,2,1
1653316845,-73,2699,1513,2024,66.64038372,90.6404229,841.006698,2309.999671,2,1
1653316846,565,2397,1513,2024,81.6820054,89.85748479,1061.590584,2201.611511,2,1
1653316847,565,2397,1513,2024,86.81371322,93.33189248,1056.150665,2203.751901,2,1
1653316848,878,2491,1798,1627,83.54899442,87.13578341,1347.666491,2049.921904,2,1
1653316849,878,2491,1798,1627,90.26325123,90.37941264,1338.295801,2058.722204,2,1
1653316850,1384,2223,1630,1949,93.94084478,91.62208419,1505.463014,2087.711927,2,1
1653316851,1384,2223,1630,1949,93.23415238,91.6762173,1505.963682,2087.154273,2,1
1653316852,1384,2223,1630,1949,91.93183695,86.40079053,1503.185114,2090.249101,2,1
1653316853,1384,2223,1630,1949,91.29400777,90.32592605,1506.344378,2086.730246,2,1
1653316854,1384,2223,1630,1949,94.74711314,91.71271374,1504.99833,2088.229503,2,1
1653316855,516,2396,1630,1949,77.37825304,90.66567099,1117.042603,2154.827609,2,1
1653316856,516,2396,1630,1949,79.58428574,90.38669371,1108.399815,2158.295586,2,1
1653316857,-961,3031,1630,1949,58.37281292,87.67360705,594.4117377,2381.461019,2,1
1653316858,-619,3580,1630,1949,77.81043392,91.77489074,598.0966426,2697.347877,2,1
1653316859,-207,3405,1630,1949,58.46852018,88.75314567,900.4424926,2527.244818,2,1
1653316861,718,2169,1865,2230,90.01478183,94.13242496,1304.323808,2200.181998,2,1
1653316862,718,2169,1491,2349,86.92976091,92.47580407,1116.448045,2261.78221,2,1
1653316863,718,2169,1491,2349,83.31900724,91.22381781,1122.004067,2263.075979,2,1
1653316864,1478,2296,1491,2349,84.61193452,92.95181278,1484.805294,2323.744662,2,1
1653316865,1209,2154,1787,2275,79.58268199,96.46730371,1525.717444,2220.302441,2,1
1653316866,1209,2154,1483,2438,84.54425633,94.10391479,1353.331019,2303.598575,2,1
1653316867,-659,1187,2201,2963,58.48787867,81.24468563,1003.889406,2219.619436,2,1
1653316868,1660,2107,2234,2629,86.74747962,92.96718459,1956.932719,2377.032891,2,1
1653316869,-501,1779,2619,2935,54.3333296,90.41874935,1447.894275,2501.090315,2,1
1653316870,1519,2988,3183,3222,83.59007646,79.10502803,2328.06409,3101.774638,2,1
1653316871,1519,2988,3605,5933,89.17981238,66.44676806,2409.644502,4245.405588,2,1
1653316872,2464,4545,3605,5933,85.49590128,75.75471406,3000.035962,5197.075298,2,1
1653316873,3164,5158,3605,5933,91.75641922,82.04018498,3372.172776,5523.836511,2,1
1653316874,3164,5158,3605,5933,88.72047667,85.07227484,3379.871335,5537.365724,2,1
1653316875,3345,5518,3605,5933,92.65576528,82.10441052,3467.151094,5712.971939,2,1
1653316876,3615,6580,3514,6655,88.07664617,94.68794539,3562.67322,6618.856519,2,1
1653316877,3246,7268,3535,5466,86.91616101,94.06369951,3396.206819,6331.416305,2,1
1653316919,3577,6708,2820,4375,78.97133995,93.0140246,3167.5953,5446.254735,2,1
1653316920,3577,6708,2278,4195,84.61418879,91.74886158,2901.224825,5400.668965,2,1
1653316921,1215,6247,2106,4465,73.45498866,94.24582429,1715.731201,5245.537598,2,1
1653316923,736,6106,2313,3482,68.52365547,90.75158328,1634.540463,4610.901601,2,1
1653316942,2399,6514,2396,4260,83.63229929,90.85025206,2397.437948,5340.378531,2,1
1653316943,2341,7113,2166,4065,72.30755963,91.41039117,2243.290382,5411.177622,2,1
1653316947,2063,7537,2415,4379,79.5286181,96.18005944,2255.679049,5808.362394,2,1
1653316948,2063,7537,2415,4379,83.50070117,85.63800143,2241.224002,5938.047162,2,1
1653316949,2537,7399,2415,4379,72.24746205,87.97516261,2470.012146,5740.776065,2,1
1653316956,2220,7188,2202,4115,75.82238366,91.21492177,2210.170647,5509.911061,2,1
1653316957,2698,5917,2202,4115,85.32417207,95.10614996,2436.554751,4967.152545,2,1
1653316958,2676,5351,2195,3803,91.0455549,92.6907541,2433.346531,4570.069502,2,1
1653316959,3301,6597,2195,3803,78.55569668,84.33127058,2728.391971,5150.465793,2,1
1653316960,2912,5511,2195,3803,94.09355879,82.1670439,2577.75758,4714.785141,2,1
1653316961,2693,4865,2041,3268,78.74969691,96.76420978,2333.539796,3984.543027,2,1
1653316962,2693,4865,1910,2936,74.76583755,97.60159741,2249.632894,3772.720119,2,1
1653316968,2551,5195,2433,3734,80.883894,94.99513318,2487.266274,4405.890054,2,1
1653316970,2474,7351,2246,4313,69.67960678,89.11149863,2346.049372,5646.113998,2,1
1653316971,2702,6214,2246,4313,76.46825181,87.08185502,2459.203913,5201.817192,2,1
1653316972,2620,5658,2246,4313,79.57347728,85.71379914,2426.053064,4960.517034,2,1
1653316973,2231,6199,2246,4313,89.10946201,90.69444828,2238.566113,5247.687377,2,1
1653316985,3176,7644,2368,4162,64.05474799,88.15530168,2708.031663,5627.33447,2,1
1653318354,-250,5579,583,5962,81.52859519,85.09880875,175.424066,5774.603142,3,1
1653318355,-250,5579,771,5611,91.06261189,88.78804536,254.0437199,5594.797648,3,1
1653318356,-285,6027,771,5611,93.96664692,86.81774587,222.120876,5827.225109,3,1
1653318357,-594,5587,771,5611,90.22731993,87.23623774,76.99671661,5598.797744,3,1
1653318358,-117,6251,798,5253,93.0164977,91.52746805,336.8085704,5756.026281,3,1
1653318359,265,6838,798,5253,90.69312407,87.0963104,526.108505,6061.53287,3,1
1653318360,-106,6428,923,5526,91.2591303,91.80334867,410.0295344,5975.659242,3,1
1653318361,-843,6878,923,5526,85.77580309,91.79485923,69.93076957,6179.085843,3,1
1653318362,-1264,7416,923,5526,84.24772971,89.54687333,-137.1582653,6442.186155,3,1
1653318372,397,6404,526,5775,91.92440594,88.26306572,460.1893848,6095.890519,3,1
1653318373,397,6404,156,5738,85.95375831,90.37471905,273.4787877,6062.650924,3,1
1653318374,397,6404,156,5738,86.03405458,90.69830199,273.3198137,6062.211601,3,1
1653318375,277,6687,156,5738,89.59472178,89.19223182,216.6361992,6213.568207,3,1
1653318376,-312,6645,156,5738,96.16175488,91.31870699,-84.04475365,6203.214939,3,1
1653318377,-925,6680,513,5588,83.58701448,89.84479085,-180.0570007,6114.299197,3,1
1653318378,-1972,6656,1068,5556,85.23651768,89.30039873,-416.6086379,6093.193915,3,1
1653318379,-1101,5477,2294,5186,81.23979877,91.58678417,698.1279292,5322.789035,3,1
1653318380,2259,5304,3131,4926,75.30368473,92.83760768,2740.466466,5095.290913,3,1
1653318381,2730,5679,3539,4438,75.2819495,88.81155658,3167.851265,5007.339406,3,1
1653318382,2309,6012,3808,3578,84.86969735,92.44148834,3090.5062,4743.029959,3,1
1653318383,3228,2950,4162,2815,83.31427066,98.3383137,3733.624433,2876.917239,3,1
1653318384,2889,2241,5631,2741,83.03231442,82.43096895,4255.017356,2490.091422,3,1
1653318385,4916,1594,5631,2741,83.90658086,75.48012829,5254.599699,2137.180216,3,1
1653318386,5165,2161,5631,2741,94.8927515,88.43495601,5389.792477,2440.784628,3,1
1653318387,5684,2500,5631,2741,92.75629347,85.13659664,5658.635076,2615.338616,3,1
1653318388,5751,2809,5547,3307,89.1573692,79.92090801,5654.572088,3044.39755,3,1
1653318391,6007,1792,5414,2104,91.04051453,92.17100566,5708.670472,1948.962585,3,1
1653318392,5228,1623,5133,1501,81.73431413,86.38074258,5179.187177,1560.314059,3,1
1653318393,4740,1179,5635,745,94.94192922,92.83765422,5182.485275,964.4317216,3,1
1653318394,5279,206,6613,642,91.21769674,91.89849717,5948.479813,424.8104935,3,1
1653318395,5279,206,7236,227,94.77365447,90.19469001,6233.276846,216.2400684,3,1
1653318397,5582,65,7552,93,94.87830898,84.71650086,6511.266869,78.20785398,3,1
1653318398,4187,-809,6817,362,77.53194678,91.7965033,5612.778146,-174.1763463,3,1
1653318399,5004,-209,6101,529,92.26262783,94.4815966,5559.017494,164.384604,3,1
1653318400,5004,-209,5884,812,88.93657123,93.36788431,5454.695173,313.9088318,3,1
1653318401,5024,235,5352,1156,91.19240082,85.53201186,5182.747167,680.7504299,3,1
1653318402,5793,819,5552,650,85.80472062,81.21102985,5675.814297,736.8241333,3,1
1653318403,6130,1191,5705,1343,89.75956896,89.98445906,5917.234127,1267.095089,3,1
1653318404,7003,1528,6023,1654,88.18710207,97.02394462,6489.62098,1594.005874,3,1
1653318405,7569,2042,5630,1841,95.10299488,93.9506672,6605.409336,1942.112572,3,1
1653318406,7569,2042,5378,2029,97.10858983,87.77915664,6528.778915,2035.82799,3,1
1653318407,7569,2042,5378,2029,93.28145081,83.24088061,6535.811916,2035.869719,3,1
1653318408,7569,2042,5378,2029,93.28252837,87.64655288,6507.625035,2035.702476,3,1
1653318409,7569,2042,5378,2029,95.30050525,85.80417779,6530.943168,2035.840831,3,1
1653318410,7115,2128,5378,2029,85.2013828,90.41510561,6220.715871,2077.030438,3,1
1653318411,7610,2133,5378,2029,85.56873766,88.24997608,6476.785156,2080.197875,3,1
1653318412,7610,2133,5378,2029,93.84682644,93.41678622,6496.56283,2081.119415,3,1
1653318413,7610,2133,5378,2029,88.01688495,94.10363627,6456.701543,2079.262079,3,1
1653318414,7449,2551,5378,2029,93.79416368,93.13052039,6417.176361,2290.926635,3,1
1653318415,7350,3251,5358,1231,87.38726191,96.23044582,6306.031799,2192.357547,3,1
1653318416,6153,1524,5148,-105,75.08813249,90.7194095,5603.127507,632.7141375,3,1
1653318417,5458,745,4694,-1366,79.02596382,93.21174183,5044.537858,-397.4326994,3,1
1653318418,5114,-716,3731,-2068,87.02787741,95.11799036,4391.786632,-1422.024927,3,1
1653318419,3391,-1215,2564,-2424,84.77797256,92.83198167,2958.749177,-1846.912025,3,1
1653318420,2253,-1270,1696,-2063,92.74258747,94.76729475,1971.492793,-1670.781355,3,1
1653318421,1176,-1155,-1234,-1059,91.1708648,69.13033405,136.6808542,-1113.599735,3,1
1653318422,-235,-797,-1602,-737,89.69105929,93.10988289,-931.2831175,-766.4389268,3,1
1653318423,-1221,-590,-1602,-737,86.71669367,77.41742689,-1400.706934,-659.3357464,3,1
1653318452,92,-2006,-252,-1118,63.40391805,91.52274162,-111.2175946,-1481.415046,3,1
1653318453,-387,-2430,-860,-1086,76.5565351,89.8249237,-642.3601178,-1704.410152,3,1
1653318454,-113,-1098,-623,1389,69.96726403,73.9625819,-375.0784906,180.018051,3,1
1653318455,474,418,59,1967,73.75037338,85.85858947,250.7586858,1251.25493,3,1
1653318456,-117,464,103,2979,90.46070278,81.35764752,-12.82787622,1654.876779,3,1
1653318458,-520,2520,326,3324,88.21211282,90.79959726,-90.8858418,2927.810618,3,1
1653318459,130,2582,880,4286,93.74028885,94.45318841,506.4205452,3437.227479,3,1
1653318460,1069,2288,483,4968,77.04232947,90.56149755,752.3661945,3736.086346,3,1
1653318461,1069,2288,483,4968,76.8395805,89.54180482,753.6312012,3730.300991,3,1
1653318463,881,2609,483,4968,79.23415512,90.97062387,668.2779571,3869.83241,3,1
1653318464,-262,4224,483,4968,80.89174679,89.21438995,128.7250014,4614.200538,3,1
1653318465,-493,3707,253,4444,88.78924157,92.44155349,-112.4829974,4082.926315,3,1
1653318466,310,4292,161,4055,84.82320132,90.9835756,232.8894756,4169.347689,3,1
1653318467,-605,5919,161,4055,81.4026529,89.20217347,-204.4904345,4944.391867,3,1
1653318468,-1397,5566,161,4055,86.40391331,91.38699309,-596.1663797,4789.325032,3,1
1653318469,-1894,5236,161,4055,96.74640371,92.43820483,-889.8987024,4658.947137,3,1
1653318470,-1476,5123,161,4055,90.89892756,92.18829538,-651.7358208,4585.239375,3,1
1653318471,-1184,4899,161,4055,87.8975822,92.40578509,-494.6851923,4466.448552,3,1
1653318472,-1388,4328,-213,3759,91.32054254,91.26946144,-800.6643581,4043.579591,3,1
1653318473,-1351,4028,-213,3759,90.68151221,92.41035435,-776.6272262,3892.229986,3,1
1653318474,-1508,3508,-684,3258,94.82176509,88.64181697,-1109.878169,3387.21061,3,1
1653318475,-1207,3245,-346,2748,88.64115599,89.04725393,-775.5161139,2995.932066,3,1
1653318476,-1207,3245,-302,2264,83.60006061,88.05786504,-742.7489754,2741.762149,3,1
1653318477,-1613,2498,-169,1569,83.19906516,86.52155949,-876.8659435,2024.406829,3,1
1653318479,-2250,1054,40,1154,78.65433141,89.84452502,-1028.959296,1107.320555,3,1
1653318480,-1734,1010,-175,1412,77.2980334,88.8003316,-900.5196887,1224.919234,3,1
1653318481,-388,1241,-175,1412,89.08503812,90.52603462,-280.6455642,1327.185955,3,1
1653318482,-1363,381,-175,1412,87.91382615,88.62322881,-766.6130497,898.5715032,3,1
1653318483,-1079,611,-446,1226,86.28370812,90.66284657,-754.6671415,926.1101232,3,1
1653318484,-1471,707,-446,1226,95.71543646,88.38741023,-978.8995403,956.1708669,3,1
1653318485,-1025,563,-446,1226,87.00528349,88.76844015,-732.5960742,897.8252208,3,1
1653318486,-1025,563,-446,1226,87.97996826,90.44662558,-731.4978091,899.0828197,3,1
1653318487,-1025,563,-446,1226,90.40570496,90.58288044,-735.2165993,894.8245159,3,1
1653318488,-1025,563,-446,1226,85.10254079,91.39623923,-725.1768369,906.3208241,3,1
1653318489,-1025,563,-446,1226,84.34729067,88.21613035,-729.009464,901.9321681,3,1
1653318490,-1640,836,-446,1226,94.32252565,89.35515066,-1059.145255,1025.726424,3,1
1653318491,-1236,741,-446,1226,86.47664267,89.57960103,-834.0381989,987.7740171,3,1
1653318492,-1236,741,-446,1226,86.62840792,87.58438057,-838.8324829,984.8306909,3,1
1653318493,-675,523,-446,1226,87.76257255,89.03984566,-559.672818,877.0393403,3,1
1653318494,-675,523,-446,1226,82.67001735,92.40642461,-554.1323893,894.0477308,3,1
1653318495,-652,938,-446,1226,79.86339753,90.8046604,-542.3968307,1091.231615,3,1
1653318496,-652,938,-446,1226,79.38743163,84.08255453,-546.0416731,1086.135913,3,1
1653318497,-35,1403,187,1617,89.27974699,80.46882634,70.23846591,1504.446089,3,1
1653318498,-35,1403,187,1617,72.29723911,78.15413108,80.3210973,1514.165382,3,1
1653318499,58,1723,309,1917,69.9628293,74.46140423,187.4091165,1823.021389,3,1
1653318500,58,1723,309,1917,66.18346518,70.28955197,187.2759398,1822.918455,3,1
1653318501,58,1723,309,1917,63.72165348,67.72446865,187.321743,1822.953857,3,1
1653318502,291,1964,542,2136,60.15687781,63.37161814,419.7660473,2052.238088,3,1
1653318503,291,1964,542,2136,56.69587107,59.9227826,419.972664,2052.379674,3,1
1653318510,-251,1199,53,1554,84.07725827,87.1520917,-96.27047565,1379.687438,3,1
1653318511,-251,1199,-218,1293,86.36143973,89.85323099,-234.1730434,1246.931331,3,1
1653318512,-570,1136,-218,1293,86.27128285,89.63689468,-390.6326314,1216.001923,3,1
1653318513,-570,1136,-218,1293,86.26192921,89.60270691,-390.6566509,1215.99121,3,1
1653318514,-570,1136,-218,1293,83.33564336,90.51029996,-386.7364451,1217.739711,3,1
1653318515,-570,1136,-218,1293,86.09002545,88.86229562,-391.2111285,1215.7439,3,1
1653318516,-570,1136,-218,1293,84.63792131,88.47898649,-390.0949656,1216.241734,3,1
1653318517,-570,1136,-218,1293,84.88046545,90.63868188,-388.2260083,1217.075332,3,1
1653318518,-570,1136,-218,1293,86.70676514,89.50342542,-391.2066757,1215.745886,3,1
1653318519,-570,1136,-218,1293,83.08601873,90.29899316,-386.6782397,1217.765672,3,1
1653318520,-570,1136,-218,1293,86.24870043,89.32644154,-390.9148113,1215.876064,3,1
1653318521,-570,1136,-218,1293,84.40529423,89.4960854,-388.8477738,1216.79801,3,1
1653318522,-273,1187,-218,1293,87.99035422,89.27447119,-245.3007884,1240.383935,3,1
1653318523,-273,1187,-218,1293,85.68760675,89.92802361,-244.8359847,1241.279739,3,1
1653318524,-273,1187,-218,1293,85.74917341,88.97518931,-244.9922549,1240.978563,3,1
1653318525,-273,1187,-218,1293,87.13117358,88.22835029,-245.32794,1240.331607,3,1
1653318526,-600,1177,-218,1293,85.18856293,88.39049414,-405.4767128,1236.069899,3,1
1653318527,-600,1177,-218,1293,83.17667288,90.09302855,-401.3759092,1237.315169,3,1
